Wearable-2,Ax,Ay,Az,Gx,Gy,Gz,Sensor time
192.168.43.159,-0.129882813,1.000488281,-0.024414063,-8.850097656,-5.065917969,6.469726563,1.97E+08
192.168.43.159,-0.104492188,1.038574219,-0.115234375,-9.704589844,-29.90722656,5.554199219,1.97E+08
192.168.43.159,-0.01171875,1.106933594,-0.16796875,-15.31982422,-46.75292969,6.225585938,1.97E+08
192.168.43.159,0.247070313,0.846191406,-0.067382813,-24.16992188,-44.37255859,8.728027344,1.97E+08
192.168.43.159,0.266113281,0.703613281,0.237792969,-14.09912109,-7.751464844,10.19287109,1.97E+08
192.168.43.159,-0.12890625,0.931152344,0.290527344,-6.042480469,14.46533203,11.53564453,1.97E+08
192.168.43.159,-0.559082031,1.20703125,-0.101074219,-11.16943359,-14.83154297,6.286621094,1.97E+08
192.168.43.159,-0.212890625,1.312011719,-0.25390625,-21.66748047,-60.18066406,1.281738281,1.97E+08
192.168.43.159,0.611816406,1.344726563,0.302734375,-40.28320313,-60.05859375,11.90185547,1.97E+08
192.168.43.159,0.541503906,1.583496094,0.731933594,-70.61767578,-0.610351563,21.17919922,1.97E+08
192.168.43.159,0.203125,1.216796875,0.529296875,-135.559082,25.14648438,28.01513672,1.97E+08
192.168.43.159,0.253417969,0.667480469,0.630371094,-160.5834961,-26.00097656,33.203125,1.97E+08
192.168.43.159,0.3671875,0.990234375,0.873046875,-138.1225586,-20.01953125,37.65869141,1.97E+08
192.168.43.159,0.520996094,1.107910156,1.102539063,-155.0292969,-15.80810547,47.30224609,1.97E+08
192.168.43.159,0.515625,1.066894531,1.068847656,-183.2885742,-7.873535156,59.50927734,1.97E+08
192.168.43.159,0.506835938,0.796875,0.853027344,-196.4111328,-4.028320313,80.32226563,1.97E+08
192.168.43.159,0.552734375,0.672851563,0.606445313,-198.9746094,-2.197265625,97.96142578,1.97E+08
192.168.43.159,0.606445313,0.575195313,0.630371094,-184.5703125,2.197265625,112.5488281,1.97E+08
192.168.43.159,0.437011719,0.83203125,0.55859375,-174.987793,12.63427734,117.9199219,1.97E+08
192.168.43.159,0.334472656,0.838378906,0.565917969,-171.7529297,14.03808594,118.1030273,1.97E+08
192.168.43.159,0.244628906,0.7578125,0.573730469,-161.4379883,16.41845703,117.4316406,1.97E+08
192.168.43.159,0.185546875,0.647460938,0.596679688,-150.5737305,9.765625,112.0605469,1.97E+08
192.168.43.159,0.258300781,0.622558594,0.619140625,-140.3808594,-7.32421875,102.8442383,1.97E+08
192.168.43.159,0.293457031,0.721679688,0.61328125,-127.746582,-14.6484375,91.12548828,1.97E+08
192.168.43.159,0.200683594,0.756835938,0.571289063,-114.3798828,-9.582519531,78.55224609,1.97E+08
192.168.43.159,0.150390625,0.6953125,0.5390625,-96.98486328,-8.422851563,68.17626953,1.97E+08
192.168.43.159,0.133789063,0.62109375,0.528320313,-83.984375,-9.460449219,63.04931641,1.97E+08
192.168.43.159,0.188964844,0.567382813,0.58984375,-76.47705078,-7.995605469,58.77685547,1.97E+08
192.168.43.159,0.245117188,0.641113281,0.663085938,-67.3828125,6.958007813,53.7109375,1.97E+08
192.168.43.159,0.206542969,0.673339844,0.697265625,-64.88037109,13.54980469,46.93603516,1.97E+08
192.168.43.159,0.112304688,0.627441406,0.661132813,-65.85693359,5.615234375,43.09082031,1.97E+08
192.168.43.159,0.073730469,0.542480469,0.619140625,-67.56591797,-6.408691406,35.03417969,1.97E+08
192.168.43.159,0.113769531,0.487792969,0.641601563,-60.36376953,-9.521484375,24.29199219,1.97E+08
192.168.43.159,0.166503906,0.459960938,0.686523438,-49.49951172,8.911132813,20.56884766,1.97E+08
192.168.43.159,0.1796875,0.499023438,0.694824219,-35.52246094,32.53173828,19.89746094,1.97E+08
192.168.43.159,0.280273438,0.365722656,0.678222656,-26.61132813,25.08544922,21.484375,1.97E+08
192.168.43.159,0.233398438,0.673828125,0.630859375,7.019042969,28.44238281,20.5078125,1.97E+08
192.168.43.159,0.137695313,0.537597656,0.736816406,-8.605957031,21.484375,4.028320313,1.97E+08
192.168.43.159,0.1953125,0.525878906,0.780273438,0.244140625,24.10888672,-1.586914063,1.97E+08
192.168.43.159,0.333496094,0.545898438,0.768066406,11.84082031,27.03857422,1.159667969,1.97E+08
192.168.43.159,0.28515625,0.409667969,0.729492188,-0.061035156,27.64892578,-1.708984375,1.97E+08
192.168.43.159,0.249511719,0.479492188,0.674316406,5.187988281,18.49365234,-6.8359375,1.97E+08
192.168.43.159,0.4296875,0.302734375,0.67578125,8.544921875,7.385253906,-8.178710938,1.97E+08
192.168.43.159,0.510253906,0.278320313,0.731933594,16.23535156,15.07568359,-5.249023438,1.97E+08
192.168.43.159,0.473632813,0.3828125,0.7109375,11.35253906,26.48925781,-1.831054688,1.97E+08
192.168.43.159,0.434570313,0.296386719,0.70703125,7.32421875,22.27783203,-4.455566406,1.97E+08
192.168.43.159,0.432617188,0.381347656,0.703613281,18.00537109,28.93066406,-2.807617188,1.97E+08
192.168.43.159,0.394042969,0.353027344,0.684570313,13.00048828,36.01074219,1.586914063,1.98E+08
192.168.43.159,0.314941406,0.3515625,0.727539063,13.12255859,36.86523438,3.173828125,1.98E+08
192.168.43.159,0.248535156,0.354003906,0.680664063,11.41357422,34.54589844,1.46484375,1.98E+08
192.168.43.159,0.208984375,0.358886719,0.616210938,14.09912109,26.30615234,-0.854492188,1.98E+08
192.168.43.159,0.186035156,0.34375,0.585449219,16.96777344,20.69091797,-2.685546875,1.98E+08
192.168.43.159,0.229980469,0.293945313,0.531738281,19.65332031,1.831054688,-5.737304688,1.98E+08
192.168.43.159,0.213378906,0.197265625,0.51171875,27.22167969,-5.493164063,-8.7890625,1.98E+08
192.168.43.159,0.145996094,0.192382813,0.514160156,43.57910156,-6.530761719,-11.90185547,1.98E+08
192.168.43.159,1.570800781,1.298828125,2.58984375,50.35400391,18.85986328,-5.676269531,1.98E+08
192.168.43.159,0.680175781,2.354980469,2.830566406,-51.08642578,133.8500977,46.26464844,1.98E+08
192.168.43.159,-0.503417969,-1.434082031,-0.696289063,-165.8935547,-47.48535156,-2.807617188,1.98E+08
192.168.43.159,0.750488281,-0.333984375,0.574707031,-50.41503906,-15.01464844,28.3203125,1.98E+08
192.168.43.159,0.379394531,0.717285156,1.822753906,-39.42871094,92.22412109,12.63427734,1.98E+08
192.168.43.159,0.089355469,0.092773438,1.317382813,-63.41552734,48.88916016,14.6484375,1.98E+08
192.168.43.159,0.274414063,-0.066894531,0.83984375,-45.83740234,-28.07617188,10.07080078,1.98E+08
192.168.43.159,0.520507813,0.249023438,0.861328125,-40.64941406,-11.84082031,1.586914063,1.98E+08
192.168.43.159,0.086914063,0.168457031,0.906738281,-37.96386719,47.24121094,7.385253906,1.98E+08
192.168.43.159,-0.040527344,0.3671875,0.816894531,-24.90234375,25.93994141,17.94433594,1.98E+08
192.168.43.159,0.338867188,0.512695313,0.9453125,-33.75244141,-22.76611328,17.15087891,1.98E+08
192.168.43.159,0.395996094,0.439453125,0.985351563,-46.26464844,3.540039063,17.21191406,1.98E+08
192.168.43.159,0.18359375,0.352539063,0.819335938,-47.48535156,23.68164063,16.72363281,1.98E+08
192.168.43.159,0.104003906,0.334960938,0.610351563,-49.37744141,14.58740234,15.74707031,1.98E+08
192.168.43.159,0.239746094,0.399902344,0.877929688,-50.96435547,24.04785156,15.93017578,1.98E+08
192.168.43.159,0.221191406,0.255371094,0.946289063,-54.01611328,32.47070313,15.74707031,1.98E+08
192.168.43.159,0.182128906,0.241699219,0.884765625,-48.03466797,37.90283203,19.10400391,1.98E+08
192.168.43.159,0.203125,0.216308594,1.030273438,-50.96435547,31.00585938,19.16503906,1.98E+08
192.168.43.159,0.157714844,0.11328125,1.07421875,-52.734375,40.71044922,20.38574219,1.98E+08
192.168.43.159,0.079101563,-0.073242188,1.099609375,-58.41064453,43.9453125,19.34814453,1.98E+08
192.168.43.159,0.1171875,-0.094726563,1.209960938,-40.83251953,37.17041016,24.10888672,1.98E+08
192.168.43.159,0.037597656,-0.142578125,1.270507813,-38.0859375,36.98730469,20.69091797,1.98E+08
192.168.43.159,-0.114257813,-0.109863281,1.266601563,-39.24560547,31.31103516,15.44189453,1.98E+08
192.168.43.159,-0.228027344,-0.091796875,1.199707031,-40.64941406,23.86474609,7.080078125,1.98E+08
192.168.43.159,-0.206542969,-0.006835938,1.050292969,-37.41455078,1.953125,-0.793457031,1.98E+08
192.168.43.159,0.094238281,-0.100097656,1.018066406,-36.92626953,-25.51269531,0.183105469,1.98E+08
192.168.43.159,0.395019531,0.052246094,0.997558594,-30.63964844,-31.25,6.408691406,1.98E+08
192.168.43.159,0.370605469,0.072753906,1.014648438,-35.64453125,4.211425781,4.272460938,1.98E+08
192.168.43.159,-0.005859375,0.052734375,0.977539063,-26.79443359,42.96875,6.042480469,1.98E+08
192.168.43.159,-0.190429688,0.068359375,1.013183594,-28.13720703,41.13769531,7.629394531,1.98E+08
192.168.43.159,-0.050292969,-0.115234375,1.104003906,-33.203125,17.88330078,6.408691406,1.98E+08
192.168.43.159,0.062988281,-0.286621094,1.122558594,-33.26416016,20.08056641,4.8828125,1.98E+08
192.168.43.159,0.005859375,-0.388671875,1.027832031,-25.45166016,27.46582031,4.638671875,1.98E+08
192.168.43.159,-0.015625,-0.314453125,1.082519531,-20.69091797,24.4140625,4.943847656,1.98E+08
192.168.43.159,-0.03515625,-0.227539063,1.057617188,-19.16503906,20.69091797,5.249023438,1.98E+08
192.168.43.159,-0.073730469,-0.098144531,0.971679688,-14.58740234,19.28710938,4.821777344,1.98E+08
192.168.43.159,-0.066894531,-0.029296875,0.934570313,-12.75634766,19.65332031,3.90625,1.98E+08
192.168.43.159,-0.004394531,-0.057617188,1.011230469,-14.89257813,10.98632813,0.9765625,1.98E+08
192.168.43.159,0.096191406,-0.048828125,1.071289063,-15.01464844,5.126953125,-3.41796875,1.98E+08
192.168.43.159,0.08203125,-0.028320313,0.895996094,-15.80810547,5.065917969,-6.713867188,1.98E+08
192.168.43.159,0.197265625,-0.041503906,0.926757813,-15.01464844,-3.601074219,-8.30078125,1.98E+08
192.168.43.159,0.337890625,-0.115234375,0.993164063,-17.08984375,-7.202148438,-4.8828125,1.98E+08
192.168.43.159,0.293945313,-0.190917969,0.966796875,-18.43261719,-1.403808594,2.9296875,1.99E+08
192.168.43.159,0.228515625,-0.178222656,1.01953125,-12.87841797,2.990722656,10.25390625,1.99E+08
192.168.43.159,0.107421875,-0.083007813,1.013183594,-8.483886719,9.155273438,15.80810547,1.99E+08
192.168.43.159,-0.008789063,0.014648438,0.953613281,-11.47460938,14.70947266,17.27294922,1.99E+08
192.168.43.159,-0.051269531,-0.041503906,0.974609375,-16.72363281,18.43261719,16.66259766,1.99E+08
192.168.43.159,-0.069335938,-0.112304688,1.037109375,-17.15087891,19.65332031,16.66259766,1.99E+08
192.168.43.159,-0.091308594,-0.204101563,1.024414063,-16.96777344,17.15087891,14.22119141,1.99E+08
192.168.43.159,-0.108398438,-0.241210938,1.03515625,-15.44189453,10.86425781,9.460449219,1.99E+08
192.168.43.159,-0.1015625,-0.201171875,1.030273438,-13.18359375,4.333496094,6.042480469,1.99E+08
192.168.43.159,-0.067382813,-0.147460938,1.002929688,-12.75634766,-0.549316406,3.845214844,1.99E+08
192.168.43.159,-0.009277344,-0.150878906,0.984375,-13.24462891,-2.136230469,1.281738281,1.99E+08
192.168.43.159,0.078613281,-0.21484375,1.008300781,-13.73291016,-2.624511719,0.122070313,1.99E+08
192.168.43.159,0.130371094,-0.261230469,1.004882813,-13.00048828,1.281738281,3.173828125,1.99E+08
192.168.43.159,0.080566406,-0.265625,0.991699219,-12.51220703,7.873535156,7.690429688,1.99E+08
192.168.43.159,-0.018066406,-0.608886719,1.10546875,-13.73291016,5.676269531,9.765625,1.99E+08
192.168.43.159,0.040527344,-0.286621094,0.9765625,-3.662109375,-11.35253906,11.65771484,1.99E+08
192.168.43.159,0.004394531,-0.138183594,0.882324219,0.793457031,0.9765625,6.408691406,1.99E+08
192.168.43.159,-0.042480469,-0.248046875,1.075683594,-4.699707031,2.502441406,5.065917969,1.99E+08
192.168.43.159,0.053710938,-0.218261719,0.963867188,1.831054688,-5.310058594,8.056640625,1.99E+08
192.168.43.159,-0.009277344,-0.277832031,0.950683594,-0.183105469,3.662109375,4.821777344,1.99E+08
192.168.43.159,-0.039550781,-0.296875,1.018554688,0.183105469,3.662109375,2.9296875,1.99E+08
192.168.43.159,-0.049316406,-0.276367188,0.958984375,1.525878906,1.403808594,1.403808594,1.99E+08
192.168.43.159,-0.117675781,-0.262695313,0.977539063,1.586914063,3.051757813,-1.037597656,1.99E+08
192.168.43.159,-0.083496094,-0.268066406,0.98828125,2.807617188,0.183105469,-3.173828125,1.99E+08
192.168.43.159,-0.034667969,-0.298339844,0.969238281,2.746582031,-0.183105469,-4.211425781,1.99E+08
192.168.43.159,0.033203125,-0.317382813,0.999023438,3.41796875,-2.258300781,-4.211425781,1.99E+08
192.168.43.159,0.058105469,-0.286621094,1,4.516601563,-2.563476563,-3.784179688,1.99E+08
192.168.43.159,0.034179688,-0.237304688,0.970703125,4.8828125,-0.183105469,-2.502441406,1.99E+08
192.168.43.159,0.023925781,-0.198730469,0.982421875,4.455566406,0.671386719,-1.525878906,1.99E+08
192.168.43.159,0.0390625,-0.184082031,0.99609375,3.479003906,-0.183105469,-2.258300781,1.99E+08
192.168.43.159,0.026367188,-0.205078125,0.968261719,2.746582031,0.732421875,-2.563476563,1.99E+08
192.168.43.159,-0.007324219,-0.205078125,1.005371094,3.234863281,1.342773438,-2.258300781,1.99E+08
192.168.43.159,-0.030273438,-0.225585938,0.979003906,2.502441406,0.671386719,-2.868652344,1.99E+08
192.168.43.159,-0.026855469,-0.266601563,0.976074219,1.770019531,-1.281738281,-4.577636719,1.99E+08
192.168.43.159,-0.013183594,-0.303222656,1.035644531,1.892089844,-2.136230469,-5.493164063,1.99E+08
192.168.43.159,-0.0390625,-0.331542969,0.999023438,3.845214844,0.183105469,-5.37109375,1.99E+08
192.168.43.159,-0.032714844,-0.310058594,0.999023438,6.713867188,-0.793457031,-5.859375,1.99E+08
192.168.43.159,0.019042969,-0.282226563,1.000488281,8.728027344,-4.516601563,-7.32421875,1.99E+08
192.168.43.159,0.060546875,-0.254882813,0.993164063,9.948730469,-6.591796875,-8.666992188,1.99E+08
192.168.43.159,0.001953125,-0.291015625,1.026367188,12.45117188,-2.746582031,-6.408691406,1.99E+08
192.168.43.159,-0.020507813,-0.293945313,1.009765625,14.58740234,-2.868652344,-5.737304688,1.99E+08
192.168.43.159,-0.017578125,-0.258789063,0.983886719,16.29638672,-3.723144531,-6.652832031,1.99E+08
192.168.43.159,4.88E-04,-0.20703125,1.005859375,17.578125,-5.37109375,-7.202148438,1.99E+08
192.168.43.159,0,-0.170410156,1.014648438,17.51708984,-5.676269531,-7.202148438,1.99E+08
192.168.43.159,-0.017578125,-0.170898438,0.993164063,17.39501953,-3.173828125,-7.568359375,1.99E+08
192.168.43.159,-0.032226563,-0.173339844,1.006347656,17.76123047,-2.136230469,-8.239746094,1.99E+08
192.168.43.159,-0.008789063,-0.169433594,0.9921875,17.21191406,-5.310058594,-9.033203125,1.99E+08
192.168.43.159,0.033203125,-0.163085938,0.998046875,16.23535156,-7.019042969,-9.887695313,1.99E+08
192.168.43.159,0.071777344,-0.165527344,0.984863281,15.625,-6.225585938,-9.521484375,1.99E+08
192.168.43.159,0.103027344,-0.157226563,0.987792969,15.13671875,-4.089355469,-7.629394531,2.00E+08
192.168.43.159,0.111328125,-0.168945313,0.987304688,14.03808594,-0.48828125,-6.042480469,2.00E+08
192.168.43.159,0.086425781,-0.158691406,0.984375,14.70947266,2.868652344,-3.723144531,2.00E+08
192.168.43.159,0.077636719,-0.160644531,0.98046875,13.97705078,2.868652344,-1.892089844,2.00E+08
192.168.43.159,0.045410156,-0.155273438,0.985839844,13.42773438,4.455566406,-0.48828125,2.00E+08
192.168.43.159,-0.012695313,-0.153320313,0.986328125,12.93945313,6.958007813,-0.183105469,2.00E+08
192.168.43.159,-0.041992188,-0.156738281,0.999511719,13.24462891,7.751464844,-0.183105469,2.00E+08
192.168.43.159,-0.051757813,-0.185546875,1.007324219,13.36669922,7.263183594,0.122070313,2.00E+08
192.168.43.159,-0.041503906,-0.194335938,1.023925781,14.22119141,5.065917969,-0.305175781,2.00E+08
192.168.43.159,-0.020996094,-0.181640625,1.028320313,15.625,1.708984375,-2.075195313,2.00E+08
192.168.43.159,-0.008300781,-0.184570313,1.025878906,16.84570313,-1.098632813,-4.760742188,2.00E+08
192.168.43.159,0.012695313,-0.19140625,1.038085938,18.61572266,-4.089355469,-6.34765625,2.00E+08
192.168.43.159,0.030273438,-0.157226563,1.034667969,20.69091797,-7.080078125,-7.019042969,2.00E+08
192.168.43.159,0.053710938,-0.129882813,1.024414063,21.91162109,-7.629394531,-7.385253906,2.00E+08
192.168.43.159,0.054199219,-0.106445313,1.021972656,24.53613281,-4.028320313,-4.821777344,2.00E+08
192.168.43.159,0.057617188,-0.118164063,1.040527344,24.78027344,-3.112792969,-2.746582031,2.00E+08
192.168.43.159,0.051269531,-0.115722656,1.041992188,26.67236328,-2.44140625,-1.831054688,2.00E+08
192.168.43.159,0.030761719,-0.072265625,1.0390625,28.93066406,-2.868652344,-2.197265625,2.00E+08
192.168.43.159,0.004394531,-0.002929688,1.018066406,31.06689453,-3.234863281,-3.356933594,2.00E+08
192.168.43.159,-0.024414063,0.068359375,0.998535156,28.99169922,-2.868652344,-5.859375,2.00E+08
192.168.43.159,-0.041503906,0.083007813,0.978515625,29.05273438,-3.540039063,-6.958007813,2.00E+08
192.168.43.159,-0.036621094,0.018554688,1.0078125,27.22167969,-6.164550781,-6.286621094,2.00E+08
192.168.43.159,0.002441406,-0.086425781,1.034179688,22.94921875,-14.16015625,-7.263183594,2.00E+08
192.168.43.159,0.060058594,-0.139648438,1.048828125,25.02441406,-16.90673828,-8.361816406,2.00E+08
192.168.43.159,0.075195313,-0.101074219,1.032226563,30.51757813,-11.96289063,-9.094238281,2.00E+08
192.168.43.159,0.061523438,-0.049804688,1.028808594,33.32519531,-5.920410156,-8.605957031,2.00E+08
192.168.43.159,0.058105469,0.026855469,1.022949219,35.03417969,-5.676269531,-7.629394531,2.00E+08
192.168.43.159,0.048339844,0.026367188,1.001953125,33.26416016,-5.798339844,-8.483886719,2.00E+08
192.168.43.159,0.045410156,0.076171875,0.993652344,35.82763672,-3.601074219,-7.568359375,2.00E+08
192.168.43.159,0.053222656,0.091308594,0.993164063,33.56933594,-4.8828125,-6.408691406,2.00E+08
192.168.43.159,0.095703125,0.006347656,1.023925781,29.90722656,-7.263183594,-5.920410156,2.00E+08
192.168.43.159,0.116210938,0.038085938,1.013671875,34.54589844,-4.760742188,-3.173828125,2.00E+08
192.168.43.159,0.110839844,0.042480469,1.006347656,33.203125,-1.098632813,-1.46484375,2.00E+08
192.168.43.159,0.063964844,0.043945313,1.030273438,34.85107422,6.286621094,-1.403808594,2.00E+08
192.168.43.159,-0.009277344,0.128417969,1.020996094,40.46630859,12.93945313,-0.48828125,2.00E+08
192.168.43.159,-0.039550781,0.165527344,0.998046875,40.40527344,9.094238281,-0.732421875,2.00E+08
192.168.43.159,-0.014648438,0.198730469,0.981933594,38.57421875,2.136230469,-1.708984375,2.00E+08
192.168.43.159,-0.002441406,0.148925781,1.020019531,33.32519531,1.159667969,-4.150390625,2.00E+08
192.168.43.159,0.009277344,0.067871094,1.0546875,35.33935547,-2.075195313,-6.225585938,2.00E+08
192.168.43.159,0.030273438,0.148925781,1.021484375,45.34912109,-6.225585938,-6.591796875,2.00E+08
192.168.43.159,0.054199219,0.260253906,0.965820313,40.95458984,-9.948730469,-7.690429688,2.00E+08
192.168.43.159,0.052246094,0.202636719,0.9765625,40.16113281,-6.530761719,-9.216308594,2.00E+08
192.168.43.159,0.055175781,0.232421875,0.967773438,50.29296875,-3.234863281,-8.850097656,2.00E+08
192.168.43.159,0.105957031,0.147949219,0.999023438,39.91699219,-10.00976563,-9.582519531,2.00E+08
192.168.43.159,0.130859375,0.192382813,0.984863281,44.86083984,-9.765625,-9.216308594,2.00E+08
192.168.43.159,0.069335938,0.349121094,0.953613281,48.58398438,-0.671386719,-9.27734375,2.00E+08
192.168.43.159,-0.018554688,0.265136719,0.957519531,40.16113281,2.014160156,-13.18359375,2.00E+08
192.168.43.159,-0.021972656,0.308105469,0.95703125,49.13330078,-10.25390625,-14.40429688,2.00E+08
192.168.43.159,0.043457031,0.276855469,0.963378906,40.0390625,-27.22167969,-15.13671875,2.00E+08
192.168.43.159,0.155273438,0.270996094,0.980957031,41.93115234,-29.66308594,-13.24462891,2.00E+08
192.168.43.159,-0.024414063,0.439453125,0.888183594,48.03466797,-12.45117188,-14.09912109,2.01E+08
192.168.43.159,0.055664063,0.365722656,0.876464844,44.86083984,-23.92578125,-14.09912109,2.01E+08
192.168.43.159,0.189941406,0.426757813,0.893554688,44.86083984,-28.99169922,-11.29150391,2.01E+08
192.168.43.159,0.205566406,0.425292969,0.92578125,40.40527344,-17.76123047,-9.033203125,2.01E+08
192.168.43.159,0.080078125,0.494628906,0.883789063,44.98291016,-3.41796875,-8.361816406,2.01E+08
192.168.43.159,-0.041992188,0.470703125,0.883300781,46.14257813,-2.563476563,-11.71875,2.01E+08
192.168.43.159,0.080078125,0.495605469,0.836425781,45.95947266,-21.78955078,-13.18359375,2.01E+08
192.168.43.159,0.322753906,0.398925781,0.889648438,35.58349609,-36.37695313,-10.13183594,2.01E+08
192.168.43.159,0.331054688,0.45703125,0.875,34.97314453,-19.28710938,-8.30078125,2.01E+08
192.168.43.159,0.116210938,0.546875,0.827148438,41.56494141,3.356933594,-6.469726563,2.01E+08
192.168.43.159,0.006347656,0.602539063,0.799804688,41.56494141,6.530761719,-7.263183594,2.01E+08
192.168.43.159,0.08984375,0.476074219,0.86328125,33.56933594,-0.48828125,-8.7890625,2.01E+08
192.168.43.159,0.139160156,0.450683594,0.854492188,33.26416016,-3.356933594,-8.178710938,2.01E+08
192.168.43.159,0.130859375,0.554199219,0.8046875,34.30175781,-6.958007813,-5.798339844,2.01E+08
192.168.43.159,0.11328125,0.621582031,0.779785156,29.72412109,-4.333496094,-3.051757813,2.01E+08
192.168.43.159,0.079101563,0.614746094,0.814941406,29.11376953,12.32910156,-3.234863281,2.01E+08
192.168.43.159,9.77E-04,0.420410156,0.841308594,15.68603516,9.27734375,-6.8359375,2.01E+08
192.168.43.159,0.111328125,0.516113281,0.827636719,24.90234375,-3.967285156,-5.554199219,2.01E+08
192.168.43.159,0.208007813,0.625488281,0.759277344,24.47509766,-9.338378906,-5.004882813,2.01E+08
192.168.43.159,0.254882813,0.604003906,0.749023438,19.40917969,-1.281738281,-3.356933594,2.01E+08
192.168.43.159,0.138183594,0.573730469,0.786621094,18.18847656,16.35742188,-1.770019531,2.01E+08
192.168.43.159,0.064453125,0.571289063,0.815917969,16.66259766,16.90673828,-0.48828125,2.01E+08
192.168.43.159,0.03125,0.643066406,0.796386719,16.11328125,13.00048828,0.183105469,2.01E+08
192.168.43.159,0.01953125,0.610839844,0.791015625,11.59667969,7.385253906,-0.854492188,2.01E+08
192.168.43.159,0.026367188,0.575683594,0.782226563,12.14599609,4.089355469,-1.892089844,2.01E+08
192.168.43.159,0.037597656,0.560058594,0.801269531,12.14599609,1.037597656,-2.624511719,2.01E+08
192.168.43.159,0.064941406,0.591796875,0.797851563,11.23046875,-5.065917969,-1.647949219,2.01E+08
192.168.43.159,0.099609375,0.610839844,0.783203125,11.16943359,-5.493164063,-0.732421875,2.01E+08
192.168.43.159,0.061523438,0.626953125,0.799804688,10.19287109,0.793457031,-1.586914063,2.01E+08
192.168.43.159,4.88E-04,0.611328125,0.766113281,10.86425781,0.610351563,-3.234863281,2.01E+08
192.168.43.159,0.104492188,0.538085938,0.791503906,7.385253906,-13.671875,-2.990722656,2.01E+08
192.168.43.159,0.166503906,0.561035156,0.865234375,8.972167969,-13.00048828,-0.9765625,2.01E+08
192.168.43.159,0.022949219,0.638671875,0.799316406,14.40429688,-0.793457031,-2.563476563,2.01E+08
192.168.43.159,0.065429688,0.668457031,0.762207031,13.671875,-14.83154297,-3.845214844,2.01E+08
192.168.43.159,0.186035156,0.647949219,0.765625,14.40429688,-19.16503906,-2.502441406,2.01E+08
192.168.43.159,0.138183594,0.62109375,0.7578125,13.36669922,-5.432128906,-1.586914063,2.01E+08
192.168.43.159,0.150878906,0.590820313,0.788085938,13.24462891,-3.479003906,-0.854492188,2.01E+08
192.168.43.159,0.172363281,0.640136719,0.783203125,16.47949219,-5.004882813,-0.183105469,2.01E+08
192.168.43.159,0.097167969,0.69921875,0.743164063,17.76123047,2.075195313,-0.671386719,2.01E+08
192.168.43.159,0.068359375,0.633300781,0.73828125,13.06152344,1.831054688,-0.671386719,2.01E+08
192.168.43.159,0.037109375,0.619140625,0.7265625,12.20703125,-1.953125,-1.525878906,2.01E+08
192.168.43.159,0.170410156,0.610351563,0.763183594,11.29150391,-15.13671875,-1.098632813,2.01E+08
192.168.43.159,0.200683594,0.614746094,0.760253906,12.39013672,-15.625,-0.610351563,2.01E+08
192.168.43.159,0.096191406,0.633789063,0.761230469,13.73291016,-4.699707031,-1.220703125,2.01E+08
192.168.43.159,-0.010253906,0.645507813,0.748535156,14.40429688,2.9296875,-1.953125,2.01E+08
192.168.43.159,0.020507813,0.651855469,0.755371094,11.96289063,-5.310058594,-2.624511719,2.01E+08
192.168.43.159,0.145019531,0.661132813,0.767578125,10.62011719,-13.73291016,-4.028320313,2.01E+08
192.168.43.159,0.24609375,0.639160156,0.711425781,12.08496094,-9.521484375,-4.699707031,2.01E+08
192.168.43.159,0.270507813,0.633300781,0.681640625,11.04736328,-6.896972656,-3.845214844,2.01E+08
192.168.43.159,0.193359375,0.716796875,0.678710938,10.80322266,-3.234863281,-3.479003906,2.01E+08
192.168.43.159,0.202636719,0.740234375,0.699707031,9.033203125,-2.380371094,-2.319335938,2.02E+08
192.168.43.159,0.16796875,0.711914063,0.715820313,7.934570313,5.554199219,-0.9765625,2.02E+08
192.168.43.159,0.056152344,0.688964844,0.735351563,9.094238281,14.46533203,-0.610351563,2.02E+08
192.168.43.159,0.009277344,0.652832031,0.750976563,7.568359375,8.605957031,-1.281738281,2.02E+08
192.168.43.159,0.067871094,0.666503906,0.746582031,9.948730469,-0.366210938,-2.624511719,2.02E+08
192.168.43.159,0.104980469,0.662597656,0.75,9.948730469,-1.892089844,-3.173828125,2.02E+08
192.168.43.159,0.081054688,0.689453125,0.71875,12.57324219,0.549316406,-3.90625,2.02E+08
192.168.43.159,0.115234375,0.693847656,0.701660156,9.887695313,-2.380371094,-4.333496094,2.02E+08
192.168.43.159,0.171386719,0.681152344,0.722167969,9.826660156,-2.624511719,-3.41796875,2.02E+08
192.168.43.159,0.129394531,0.71484375,0.713867188,12.26806641,2.563476563,-3.41796875,2.02E+08
192.168.43.159,0.096679688,0.716796875,0.684570313,12.08496094,2.502441406,-3.90625,2.02E+08
192.168.43.159,0.137207031,0.6953125,0.674804688,10.00976563,-1.647949219,-4.211425781,2.02E+08
192.168.43.159,0.195800781,0.699707031,0.686035156,8.056640625,-2.014160156,-3.662109375,2.02E+08
192.168.43.159,0.183105469,0.725097656,0.694824219,10.98632813,4.699707031,-2.624511719,2.02E+08
192.168.43.159,0.061523438,0.734375,0.671875,10.13183594,12.45117188,-2.624511719,2.02E+08
192.168.43.159,0.057617188,0.706542969,0.687988281,7.629394531,7.873535156,-3.234863281,2.02E+08
192.168.43.159,0.100097656,0.712890625,0.688964844,7.568359375,2.075195313,-3.967285156,2.02E+08
