Wearable-1,Ax,Ay,Az,Gx,Gy,Gz,Sensor time
192.168.43.70,-0.099609375,0.738769531,-0.698242188,-21.17919922,6.408691406,-0.610351563,2.09E+08
192.168.43.70,-0.07421875,0.750976563,-0.657226563,-25.390625,-8.422851563,2.136230469,2.09E+08
192.168.43.70,-0.0390625,0.732421875,-0.616699219,-24.84130859,-16.90673828,4.455566406,2.09E+08
192.168.43.70,-0.002929688,0.725585938,-0.64453125,-19.95849609,-11.65771484,3.90625,2.09E+08
192.168.43.70,0.006835938,0.701660156,-0.655273438,-20.32470703,7.263183594,1.892089844,2.09E+08
192.168.43.70,-0.012695313,0.7421875,-0.693847656,-16.90673828,24.23095703,-0.732421875,2.09E+08
192.168.43.70,-0.039550781,0.803222656,-0.730957031,-19.10400391,27.03857422,-2.014160156,2.09E+08
192.168.43.70,-0.056152344,0.755371094,-0.6875,-30.94482422,13.48876953,-0.732421875,2.09E+08
192.168.43.70,-0.057617188,0.69140625,-0.628417969,-34.85107422,-5.432128906,-1.403808594,2.09E+08
192.168.43.70,-0.020996094,0.72265625,-0.608398438,-30.45654297,-13.42773438,0.061035156,2.09E+08
192.168.43.70,0.008789063,0.813964844,-0.595214844,-27.64892578,-5.554199219,1.220703125,2.09E+08
192.168.43.70,-0.017089844,0.774414063,-0.561523438,-34.72900391,5.859375,-0.549316406,2.09E+08
192.168.43.70,-0.029296875,0.736816406,-0.5390625,-33.93554688,6.958007813,-1.586914063,2.09E+08
192.168.43.70,-0.039550781,0.796875,-0.552734375,-26.97753906,5.126953125,-3.90625,2.09E+08
192.168.43.70,-0.056640625,0.790527344,-0.566894531,-29.96826172,7.32421875,-3.601074219,2.09E+08
192.168.43.70,-0.045898438,0.741699219,-0.51953125,-36.07177734,9.155273438,-0.48828125,2.09E+08
192.168.43.70,-0.041015625,0.731445313,-0.499511719,-36.62109375,7.385253906,0.48828125,2.09E+08
192.168.43.70,-0.047363281,0.817871094,-0.495117188,-33.99658203,-0.9765625,-1.281738281,2.09E+08
192.168.43.70,-0.0390625,0.859863281,-0.456542969,-37.29248047,-12.39013672,-2.685546875,2.09E+08
192.168.43.70,-0.017089844,0.802734375,-0.399414063,-42.48046875,-16.78466797,-0.427246094,2.09E+08
192.168.43.70,0.001464844,0.772949219,-0.377441406,-39.12353516,-14.09912109,0.793457031,2.10E+08
192.168.43.70,0.009277344,0.828125,-0.397949219,-30.94482422,-6.713867188,-0.732421875,2.10E+08
192.168.43.70,-0.004394531,0.864746094,-0.454101563,-29.11376953,3.540039063,-2.746582031,2.10E+08
192.168.43.70,-0.026855469,0.840332031,-0.445800781,-34.48486328,9.887695313,-4.089355469,2.10E+08
192.168.43.70,-0.051269531,0.821777344,-0.420410156,-36.49902344,9.826660156,-5.249023438,2.10E+08
192.168.43.70,-0.071289063,0.842773438,-0.40625,-36.49902344,3.845214844,-5.310058594,2.10E+08
192.168.43.70,-0.06640625,0.868652344,-0.370117188,-38.26904297,-4.516601563,-3.601074219,2.10E+08
192.168.43.70,-0.040039063,0.853515625,-0.327636719,-39.85595703,-9.399414063,-0.122070313,2.10E+08
192.168.43.70,-0.016113281,0.850585938,-0.317871094,-37.109375,-7.8125,1.403808594,2.10E+08
192.168.43.70,-0.002441406,0.876953125,-0.356445313,-31.31103516,-4.39453125,0.9765625,2.10E+08
192.168.43.70,0.012207031,0.916992188,-0.414550781,-28.80859375,1.831054688,0.122070313,2.10E+08
192.168.43.70,-9.77E-04,0.936035156,-0.414550781,-33.99658203,7.629394531,-2.807617188,2.10E+08
192.168.43.70,-0.045898438,0.862304688,-0.379882813,-42.17529297,6.469726563,-5.676269531,2.10E+08
192.168.43.70,-0.0625,0.848632813,-0.361816406,-41.68701172,-0.854492188,-5.187988281,2.10E+08
192.168.43.70,-0.053222656,0.899902344,-0.360351563,-38.45214844,-6.286621094,-2.563476563,2.10E+08
192.168.43.70,-0.02734375,0.925292969,-0.362792969,-39.18457031,-3.845214844,0.183105469,2.10E+08
192.168.43.70,-0.016601563,0.919433594,-0.337890625,-43.9453125,3.723144531,0.366210938,2.10E+08
192.168.43.70,-0.041992188,0.899902344,-0.266601563,-49.37744141,5.981445313,-2.319335938,2.10E+08
192.168.43.70,-0.0703125,0.900878906,-0.239746094,-49.74365234,-0.427246094,-4.272460938,2.10E+08
192.168.43.70,-0.072753906,0.904785156,-0.209472656,-50.17089844,-6.713867188,-3.662109375,2.10E+08
192.168.43.70,-0.054199219,0.87890625,-0.147949219,-50.84228516,-7.141113281,-1.159667969,2.10E+08
192.168.43.70,-0.036621094,0.915527344,-0.140625,-43.09082031,-2.075195313,0.854492188,2.10E+08
192.168.43.70,-0.034179688,0.955566406,-0.154296875,-40.58837891,6.225585938,0.671386719,2.10E+08
192.168.43.70,-0.0390625,0.906738281,-0.12109375,-46.20361328,11.16943359,-0.549316406,2.10E+08
192.168.43.70,-0.049804688,0.891113281,-0.119140625,-44.06738281,8.972167969,-2.624511719,2.10E+08
192.168.43.70,-0.053222656,0.954589844,-0.142578125,-39.73388672,5.126953125,-3.295898438,2.10E+08
192.168.43.70,-0.061523438,0.962890625,-0.110839844,-42.84667969,3.845214844,-2.685546875,2.10E+08
192.168.43.70,-0.046875,0.94921875,-0.09375,-43.45703125,2.563476563,-0.793457031,2.10E+08
192.168.43.70,-0.027832031,0.954101563,-0.090332031,-42.72460938,2.44140625,-1.647949219,2.10E+08
192.168.43.70,-0.040527344,0.938964844,-0.065429688,-45.04394531,5.065917969,-4.455566406,2.10E+08
192.168.43.70,-0.056152344,0.921875,-0.041992188,-45.95947266,7.385253906,-4.943847656,2.10E+08
192.168.43.70,-0.070800781,0.932128906,-0.039550781,-44.79980469,6.8359375,-4.699707031,2.10E+08
192.168.43.70,-0.060546875,0.961914063,-0.025390625,-43.76220703,0.732421875,-3.173828125,2.10E+08
192.168.43.70,-0.042480469,0.98046875,-0.007324219,-43.09082031,-4.333496094,-2.258300781,2.10E+08
192.168.43.70,-0.017578125,0.974121094,-0.013671875,-42.11425781,-4.455566406,-2.075195313,2.10E+08
192.168.43.70,-0.008789063,0.952636719,-0.001953125,-42.84667969,2.075195313,-3.540039063,2.10E+08
192.168.43.70,-0.04296875,0.941894531,-0.001464844,-43.33496094,10.92529297,-7.507324219,2.10E+08
192.168.43.70,-0.08203125,0.961914063,-0.006835938,-43.33496094,11.71875,-9.582519531,2.10E+08
192.168.43.70,-0.108886719,0.984863281,0.007324219,-44.86083984,4.455566406,-9.155273438,2.10E+08
192.168.43.70,-0.124023438,0.96875,0.059570313,-49.19433594,-3.295898438,-6.8359375,2.10E+08
192.168.43.70,-0.124511719,0.94921875,0.1015625,-50.59814453,-8.7890625,-5.065917969,2.10E+08
192.168.43.70,-0.124511719,0.942871094,0.147460938,-50.84228516,-11.71875,-4.455566406,2.10E+08
192.168.43.70,-0.117675781,0.936523438,0.196289063,-49.49951172,-10.31494141,-2.807617188,2.10E+08
192.168.43.70,-0.102050781,0.958007813,0.181152344,-43.82324219,-4.089355469,-0.183105469,2.10E+08
192.168.43.70,-0.080566406,0.98828125,0.174804688,-40.28320313,0.183105469,1.831054688,2.10E+08
192.168.43.70,-0.074707031,0.984863281,0.169433594,-40.0390625,3.112792969,2.014160156,2.10E+08
192.168.43.70,-0.072753906,0.968261719,0.168457031,-40.34423828,2.136230469,1.037597656,2.10E+08
192.168.43.70,-0.062988281,0.970214844,0.17578125,-40.83251953,0.305175781,0.244140625,2.10E+08
192.168.43.70,-0.068359375,0.952636719,0.192871094,-42.66357422,1.281738281,-1.525878906,2.10E+08
192.168.43.70,-0.070800781,0.943847656,0.192382813,-42.23632813,4.272460938,-1.46484375,2.10E+08
192.168.43.70,-0.075195313,0.951660156,0.183105469,-41.93115234,5.737304688,-1.098632813,2.11E+08
192.168.43.70,-0.08984375,0.938964844,0.21484375,-45.10498047,2.746582031,-1.46484375,2.11E+08
192.168.43.70,-0.084472656,0.940429688,0.223632813,-45.10498047,-1.831054688,-0.9765625,2.11E+08
192.168.43.70,-0.060546875,0.946777344,0.223144531,-46.20361328,-2.502441406,0.244140625,2.11E+08
192.168.43.70,-0.053222656,0.925292969,0.250976563,-49.25537109,-2.44140625,0.122070313,2.11E+08
192.168.43.70,-0.055664063,0.935058594,0.2734375,-48.95019531,-5.249023438,-1.159667969,2.11E+08
192.168.43.70,-0.045898438,0.940917969,0.291503906,-49.19433594,-8.483886719,-2.563476563,2.11E+08
192.168.43.70,-0.033203125,0.932617188,0.327148438,-50.96435547,-6.774902344,-4.089355469,2.11E+08
192.168.43.70,-0.055664063,0.922363281,0.374511719,-52.79541016,-1.281738281,-6.34765625,2.11E+08
192.168.43.70,-0.099121094,0.903320313,0.400878906,-52.734375,-0.549316406,-8.422851563,2.11E+08
192.168.43.70,-0.10546875,0.900878906,0.414550781,-49.98779297,-4.333496094,-7.690429688,2.11E+08
192.168.43.70,-0.101074219,0.908203125,0.437988281,-48.76708984,-5.493164063,-6.286621094,2.11E+08
192.168.43.70,-0.111816406,0.875,0.458007813,-48.88916016,-4.211425781,-6.042480469,2.11E+08
192.168.43.70,-0.092285156,0.873535156,0.459472656,-47.18017578,-1.831054688,-4.089355469,2.11E+08
192.168.43.70,-0.086425781,0.885742188,0.452636719,-46.93603516,3.356933594,-3.662109375,2.11E+08
192.168.43.70,-0.10546875,0.890625,0.463378906,-47.60742188,3.845214844,-4.211425781,2.11E+08
192.168.43.70,-0.096191406,0.891601563,0.475097656,-47.72949219,-0.48828125,-3.295898438,2.11E+08
192.168.43.70,-0.082519531,0.877441406,0.500488281,-49.25537109,-3.967285156,-3.479003906,2.11E+08
192.168.43.70,-0.078125,0.859375,0.520507813,-50.23193359,-4.516601563,-4.577636719,2.11E+08
192.168.43.70,-0.078125,0.867675781,0.533691406,-50.35400391,-1.46484375,-5.004882813,2.11E+08
192.168.43.70,-0.095214844,0.835449219,0.548828125,-51.02539063,0.793457031,-6.164550781,2.11E+08
192.168.43.70,-0.09375,0.812988281,0.565429688,-49.56054688,2.502441406,-6.103515625,2.11E+08
192.168.43.70,-0.104980469,0.806640625,0.571289063,-48.64501953,5.920410156,-6.103515625,2.11E+08
192.168.43.70,-0.124023438,0.819824219,0.591308594,-48.70605469,5.310058594,-6.408691406,2.11E+08
192.168.43.70,-0.119628906,0.823730469,0.60546875,-49.74365234,0.854492188,-5.554199219,2.11E+08
192.168.43.70,-0.112792969,0.809082031,0.623535156,-51.51367188,-3.112792969,-4.821777344,2.11E+08
192.168.43.70,-0.1015625,0.788574219,0.636230469,-51.94091797,-5.432128906,-4.577636719,2.11E+08
192.168.43.70,-0.102539063,0.781738281,0.669433594,-51.51367188,-4.333496094,-4.638671875,2.11E+08
192.168.43.70,-0.112304688,0.776855469,0.688964844,-51.02539063,-2.136230469,-5.187988281,2.11E+08
192.168.43.70,-0.115234375,0.768066406,0.691894531,-50.53710938,-0.854492188,-5.493164063,2.11E+08
192.168.43.70,-0.121582031,0.754394531,0.695800781,-50.29296875,0.549316406,-5.37109375,2.11E+08
192.168.43.70,-0.141601563,0.734375,0.720703125,-50.78125,-0.061035156,-5.432128906,2.11E+08
192.168.43.70,-0.140625,0.736328125,0.7265625,-50.10986328,-3.723144531,-5.37109375,2.11E+08
192.168.43.70,-0.123535156,0.729980469,0.73046875,-50.23193359,-6.34765625,-4.455566406,2.11E+08
192.168.43.70,-0.119628906,0.701171875,0.738769531,-50.53710938,-5.37109375,-3.601074219,2.11E+08
192.168.43.70,-0.118652344,0.68359375,0.739257813,-49.98779297,-2.990722656,-3.356933594,2.11E+08
192.168.43.70,-0.104492188,0.679199219,0.759277344,-50.53710938,-2.075195313,-3.051757813,2.11E+08
192.168.43.70,-0.107421875,0.671875,0.748046875,-50.53710938,-1.098632813,-3.90625,2.11E+08
192.168.43.70,-0.103027344,0.670898438,0.743164063,-51.39160156,-1.159667969,-4.211425781,2.11E+08
192.168.43.70,-0.115234375,0.635742188,0.778320313,-54.07714844,-1.892089844,-4.8828125,2.11E+08
192.168.43.70,-0.107421875,0.605957031,0.782714844,-54.56542969,-2.9296875,-4.577636719,2.11E+08
192.168.43.70,-0.100097656,0.594238281,0.797851563,-54.93164063,-1.46484375,-3.967285156,2.11E+08
192.168.43.70,-0.103027344,0.579589844,0.80859375,-55.11474609,0.244140625,-4.150390625,2.11E+08
192.168.43.70,-0.105957031,0.576660156,0.818359375,-55.60302734,0.244140625,-4.272460938,2.11E+08
192.168.43.70,-0.130371094,0.541503906,0.837890625,-58.47167969,-1.281738281,-5.004882813,2.11E+08
192.168.43.70,-0.115722656,0.537109375,0.857910156,-59.20410156,-3.967285156,-4.638671875,2.11E+08
192.168.43.70,-0.112792969,0.540527344,0.89453125,-59.99755859,-5.065917969,-4.455566406,2.11E+08
192.168.43.70,-0.134765625,0.5,0.91015625,-61.5234375,-6.530761719,-4.577636719,2.11E+08
192.168.43.70,-0.133300781,0.467773438,0.915039063,-62.01171875,-8.117675781,-4.150390625,2.11E+08
192.168.43.70,-0.134277344,0.453613281,0.945800781,-62.19482422,-7.32421875,-4.333496094,2.11E+08
192.168.43.70,-0.134765625,0.438476563,0.947265625,-61.70654297,-4.455566406,-3.845214844,2.12E+08
192.168.43.70,-0.137695313,0.410644531,0.969726563,-62.31689453,-1.342773438,-2.502441406,2.12E+08
192.168.43.70,-0.132324219,0.400878906,0.98046875,-61.88964844,0.671386719,-1.586914063,2.12E+08
192.168.43.70,-0.131347656,0.389648438,0.983398438,-61.88964844,0.183105469,-1.46484375,2.12E+08
192.168.43.70,-0.1171875,0.356445313,0.979003906,-63.17138672,-2.319335938,-0.427246094,2.12E+08
192.168.43.70,-0.110839844,0.336914063,1.017089844,-62.80517578,-3.967285156,-0.610351563,2.12E+08
192.168.43.70,-0.09765625,0.336914063,1.036132813,-61.58447266,-4.089355469,-0.549316406,2.12E+08
192.168.43.70,-0.095214844,0.323730469,1.029296875,-61.64550781,-0.732421875,0.183105469,2.12E+08
192.168.43.70,-0.107910156,0.302734375,1.034179688,-62.43896484,2.136230469,-0.305175781,2.12E+08
192.168.43.70,-0.108886719,0.276855469,1.064941406,-63.59863281,-0.610351563,-1.892089844,2.12E+08
192.168.43.70,-0.122558594,0.25390625,1.108886719,-64.08691406,-4.211425781,-3.479003906,2.12E+08
192.168.43.70,-0.131347656,0.236816406,1.119140625,-63.35449219,-4.699707031,-4.028320313,2.12E+08
192.168.43.70,-0.122070313,0.225585938,1.114746094,-62.19482422,-1.403808594,-2.624511719,2.12E+08
192.168.43.70,-0.135253906,0.213378906,1.150878906,-60.30273438,-0.610351563,-1.831054688,2.12E+08
192.168.43.70,-0.134277344,0.155761719,1.141113281,-59.26513672,-3.784179688,-0.610351563,2.12E+08
192.168.43.70,-0.108398438,0.1328125,1.112304688,-57.55615234,0.549316406,0.915527344,2.12E+08
192.168.43.70,-0.11328125,0.127929688,1.122558594,-54.93164063,5.249023438,1.953125,2.12E+08
192.168.43.70,-0.137207031,0.119628906,1.129882813,-53.89404297,3.051757813,1.342773438,2.12E+08
192.168.43.70,-0.125,0.120117188,1.10546875,-53.58886719,-3.295898438,0.732421875,2.12E+08
192.168.43.70,-0.114746094,0.109375,1.117675781,-54.44335938,-5.737304688,1.403808594,2.12E+08
192.168.43.70,-0.109863281,0.076171875,1.100097656,-54.93164063,-3.356933594,1.647949219,2.12E+08
192.168.43.70,-0.099121094,0.061523438,1.111328125,-53.52783203,0,1.892089844,2.12E+08
192.168.43.70,-0.110839844,0.041503906,1.1171875,-53.40576172,3.295898438,1.770019531,2.12E+08
192.168.43.70,-0.117675781,0.02734375,1.103515625,-52.49023438,2.685546875,0.854492188,2.12E+08
192.168.43.70,-0.103027344,0.016113281,1.07421875,-52.49023438,1.892089844,0.793457031,2.12E+08
192.168.43.70,-0.176269531,-0.584960938,0.933105469,-54.6875,7.202148438,-4.638671875,2.13E+08
192.168.43.70,-0.15625,-0.600585938,0.912597656,-55.23681641,1.037597656,-5.004882813,2.13E+08
192.168.43.70,-0.155273438,-0.62109375,0.89453125,-54.13818359,3.295898438,-3.41796875,2.13E+08
192.168.43.70,-0.157226563,-0.657714844,0.876464844,-54.44335938,9.521484375,-1.892089844,2.13E+08
192.168.43.70,-0.164550781,-0.649414063,0.87890625,-53.77197266,11.77978516,-2.319335938,2.13E+08
192.168.43.70,-0.170898438,-0.620117188,0.875,-53.89404297,9.155273438,-4.028320313,2.13E+08
192.168.43.70,-0.171875,-0.640625,0.882324219,-55.48095703,3.90625,-3.784179688,2.13E+08
192.168.43.70,-0.166015625,-0.692871094,0.866210938,-55.96923828,-1.159667969,-3.234863281,2.13E+08
192.168.43.70,-0.147460938,-0.729492188,0.840332031,-55.48095703,-1.159667969,-2.319335938,2.13E+08
192.168.43.70,-0.157714844,-0.709960938,0.849609375,-54.50439453,0.9765625,-3.479003906,2.13E+08
192.168.43.70,-0.157226563,-0.703613281,0.854003906,-54.44335938,2.014160156,-5.249023438,2.13E+08
192.168.43.70,-0.163574219,-0.743652344,0.842773438,-54.99267578,5.798339844,-4.8828125,2.13E+08
192.168.43.70,-0.174316406,-0.7734375,0.810058594,-52.734375,8.605957031,-4.211425781,2.13E+08
192.168.43.70,-0.179199219,-0.788574219,0.793457031,-50.35400391,9.27734375,-2.807617188,2.13E+08
192.168.43.70,-0.172363281,-0.773925781,0.770996094,-48.64501953,8.422851563,-2.990722656,2.13E+08
192.168.43.70,-0.161132813,-0.760742188,0.7421875,-48.27880859,9.643554688,-3.967285156,2.13E+08
192.168.43.70,-0.158691406,-0.790039063,0.711425781,-50.65917969,13.671875,-3.540039063,2.13E+08
192.168.43.70,-0.167480469,-0.8203125,0.679199219,-51.45263672,14.83154297,-3.662109375,2.13E+08
192.168.43.70,-0.167480469,-0.833496094,0.655761719,-50.65917969,12.87841797,-4.39453125,2.13E+08
192.168.43.70,-0.170898438,-0.822753906,0.645507813,-48.828125,8.850097656,-5.554199219,2.13E+08
192.168.43.70,-0.151855469,-0.835449219,0.636230469,-49.49951172,5.981445313,-5.432128906,2.13E+08
192.168.43.70,-0.163085938,-0.832519531,0.626464844,-52.85644531,7.202148438,-6.8359375,2.13E+08
192.168.43.70,-0.152832031,-0.848632813,0.606445313,-54.38232422,7.32421875,-8.30078125,2.13E+08
192.168.43.70,-0.137207031,-0.865722656,0.596679688,-53.03955078,10.25390625,-7.32421875,2.13E+08
192.168.43.70,-0.170410156,-0.858398438,0.625,-50.90332031,13.06152344,-8.30078125,2.13E+08
192.168.43.70,-0.186035156,-0.888183594,0.618164063,-52.36816406,11.29150391,-9.643554688,2.13E+08
192.168.43.70,-0.182617188,-0.897949219,0.593261719,-51.87988281,8.483886719,-9.887695313,2.13E+08
192.168.43.70,-0.182128906,-0.909667969,0.558105469,-50.53710938,10.86425781,-8.7890625,2.13E+08
192.168.43.70,-0.187011719,-0.918945313,0.540527344,-48.828125,14.83154297,-7.934570313,2.13E+08
192.168.43.70,-0.201171875,-0.940917969,0.541992188,-49.74365234,16.54052734,-7.751464844,2.13E+08
192.168.43.70,-0.20703125,-0.955566406,0.530273438,-51.08642578,13.97705078,-9.094238281,2.13E+08
192.168.43.70,-0.208007813,-0.966796875,0.51953125,-50.53710938,9.887695313,-9.155273438,2.13E+08
192.168.43.70,-0.1953125,-0.935058594,0.513671875,-47.11914063,7.995605469,-8.056640625,2.13E+08
192.168.43.70,-0.166015625,-0.917480469,0.495605469,-44.73876953,9.460449219,-6.591796875,2.13E+08
192.168.43.70,-0.149902344,-0.952148438,0.468261719,-44.86083984,14.58740234,-4.943847656,2.13E+08
192.168.43.70,-0.168457031,-1.025390625,0.4453125,-48.40087891,16.96777344,-4.943847656,2.13E+08
192.168.43.70,-0.186035156,-1.014160156,0.445800781,-48.27880859,6.896972656,-8.7890625,2.13E+08
192.168.43.70,-0.143066406,-0.978515625,0.453613281,-47.48535156,-1.831054688,-12.02392578,2.13E+08
192.168.43.70,-0.132324219,-0.958984375,0.440917969,-47.36328125,4.8828125,-10.92529297,2.13E+08
192.168.43.70,-0.146484375,-0.966308594,0.408203125,-46.69189453,12.26806641,-9.948730469,2.13E+08
192.168.43.70,-0.135742188,-0.968261719,0.392089844,-43.82324219,11.10839844,-9.643554688,2.13E+08
192.168.43.70,-0.119628906,-0.984863281,0.339355469,-44.25048828,12.57324219,-9.765625,2.13E+08
192.168.43.70,-0.1171875,-1.001953125,0.304199219,-43.82324219,15.44189453,-9.582519531,2.13E+08
192.168.43.70,-0.1328125,-0.988769531,0.302246094,-43.57910156,11.04736328,-10.55908203,2.14E+08
192.168.43.70,-0.147949219,-0.989746094,0.299804688,-46.56982422,0.183105469,-13.42773438,2.14E+08
192.168.43.70,-0.140136719,-1.004394531,0.309082031,-49.07226563,-9.521484375,-15.01464844,2.14E+08
192.168.43.70,-0.126464844,-0.997558594,0.302734375,-48.95019531,-8.728027344,-15.19775391,2.14E+08
192.168.43.70,-0.126953125,-0.975097656,0.291015625,-47.48535156,-0.366210938,-14.03808594,2.14E+08
192.168.43.70,-0.138183594,-0.968261719,0.30859375,-46.38671875,5.126953125,-12.14599609,2.14E+08
192.168.43.70,-0.131835938,-1.01953125,0.278808594,-46.99707031,1.037597656,-10.55908203,2.14E+08
192.168.43.70,-0.118164063,-1.02734375,0.224609375,-45.04394531,-12.39013672,-11.59667969,2.14E+08
192.168.43.70,-0.106445313,-0.98828125,0.182617188,-44.98291016,-24.04785156,-15.74707031,2.14E+08
192.168.43.70,-0.08984375,-1.021484375,0.147949219,-49.49951172,-20.08056641,-16.41845703,2.14E+08
192.168.43.70,-0.128417969,-1.065917969,0.159667969,-51.33056641,-10.00976563,-14.16015625,2.14E+08
192.168.43.70,-0.159667969,-1.073242188,0.13671875,-50.41503906,-6.286621094,-13.73291016,2.14E+08
192.168.43.70,-0.14453125,-1.096679688,0.084472656,-50.29296875,-6.225585938,-12.20703125,2.14E+08
192.168.43.70,-0.137207031,-1.131347656,0.027832031,-51.81884766,-9.338378906,-11.16943359,2.14E+08
192.168.43.70,-0.111328125,-1.154296875,0.009765625,-51.08642578,-16.11328125,-11.59667969,2.14E+08
192.168.43.70,-0.075195313,-1.103515625,0.058105469,-48.76708984,-13.30566406,-11.84082031,2.14E+08
192.168.43.70,-0.080078125,-1.062011719,0.137207031,-52.30712891,5.004882813,-8.911132813,2.14E+08
192.168.43.70,-0.094238281,-1.116699219,0.1015625,-58.10546875,17.15087891,-6.408691406,2.14E+08
192.168.43.70,-0.056152344,-1.171386719,0.058105469,-53.22265625,10.13183594,-7.446289063,2.14E+08
192.168.43.70,-0.071289063,-1.123535156,0.064453125,-45.22705078,2.685546875,-12.57324219,2.14E+08
192.168.43.70,-0.070800781,-1.055175781,0.131835938,-44.37255859,2.319335938,-16.90673828,2.14E+08
192.168.43.70,-0.145507813,-1.034179688,0.168457031,-53.58886719,12.57324219,-16.96777344,2.14E+08
192.168.43.70,-0.178222656,-1.125976563,0.111816406,-59.69238281,8.422851563,-15.68603516,2.14E+08
192.168.43.70,-0.172851563,-1.107421875,0.119628906,-51.26953125,-9.094238281,-12.57324219,2.14E+08
192.168.43.70,-0.171386719,-1,0.104980469,-42.90771484,-11.59667969,-11.96289063,2.14E+08
192.168.43.70,-0.11328125,-0.956542969,0.12890625,-41.07666016,-6.286621094,-7.690429688,2.14E+08
192.168.43.70,-0.065429688,-0.972167969,0.112304688,-49.92675781,-5.187988281,-8.056640625,2.14E+08
192.168.43.70,-0.0078125,-1.015625,0.165527344,-52.36816406,-13.18359375,-12.39013672,2.14E+08
192.168.43.70,-0.007324219,-0.99609375,0.208496094,-39.67285156,-4.699707031,-12.20703125,2.14E+08
192.168.43.70,-0.036621094,-1.002929688,0.209472656,-26.67236328,10.92529297,-8.850097656,2.14E+08
192.168.43.70,-0.050292969,-0.991699219,0.119140625,-16.11328125,19.83642578,-7.263183594,2.14E+08
192.168.43.70,-0.053710938,-0.907226563,-0.171386719,-15.80810547,15.13671875,-7.934570313,2.14E+08
192.168.43.70,0.071289063,-0.86328125,-0.30859375,-22.39990234,-9.094238281,-7.873535156,2.14E+08
192.168.43.70,0.171875,-0.955078125,-0.260253906,-33.87451172,-7.568359375,-5.126953125,2.14E+08
192.168.43.70,0.137207031,-1.09375,-0.191894531,-28.01513672,5.493164063,-8.911132813,2.14E+08
192.168.43.70,-0.024902344,-0.986816406,-0.180175781,-12.63427734,6.34765625,-10.98632813,2.14E+08
192.168.43.70,-0.053710938,-0.928710938,-0.196289063,-11.10839844,-3.234863281,-13.73291016,2.14E+08
192.168.43.70,0.011230469,-0.938476563,-0.198730469,-15.50292969,-6.591796875,-12.26806641,2.14E+08
192.168.43.70,0.069824219,-0.914550781,-0.18359375,-15.07568359,-12.51220703,-8.544921875,2.14E+08
192.168.43.70,0.081054688,-0.883789063,-0.219238281,-16.17431641,-9.155273438,-8.544921875,2.14E+08
192.168.43.70,0.042480469,-0.920410156,-0.311035156,-17.88330078,-2.807617188,-12.6953125,2.14E+08
192.168.43.70,0.065917969,-0.966308594,-0.317871094,-11.10839844,-6.225585938,-12.93945313,2.14E+08
192.168.43.70,0.101074219,-0.921875,-0.239257813,-0.671386719,-10.92529297,-11.84082031,2.14E+08
192.168.43.70,0.048339844,-0.807128906,-0.219726563,0.671386719,-6.286621094,-10.19287109,2.14E+08
192.168.43.70,-0.057128906,-0.822753906,-0.231933594,-8.7890625,-0.549316406,-8.422851563,2.14E+08
192.168.43.70,0.040039063,-0.883789063,-0.306152344,-10.37597656,-5.493164063,-5.737304688,2.14E+08
192.168.43.70,0.168457031,-0.91796875,-0.321289063,-4.211425781,-4.028320313,-5.249023438,2.14E+08
192.168.43.70,0.060058594,-0.994140625,-0.293457031,-1.46484375,15.19775391,-3.601074219,2.14E+08
192.168.43.70,-0.109863281,-1.008300781,-0.229980469,3.356933594,20.81298828,-1.586914063,2.14E+08
192.168.43.70,-0.043945313,-0.937988281,-0.162597656,9.460449219,5.065917969,0.183105469,2.14E+08
192.168.43.70,0.100585938,-0.928222656,-0.104980469,5.249023438,3.662109375,1.953125,2.15E+08
192.168.43.70,0.0703125,-0.951171875,-0.182128906,-4.577636719,16.96777344,0.427246094,2.15E+08
192.168.43.70,0.030761719,-0.979492188,-0.251953125,-6.164550781,8.972167969,-4.150390625,2.15E+08
192.168.43.70,0.056640625,-0.9296875,-0.230957031,-0.9765625,-5.249023438,-5.249023438,2.15E+08
192.168.43.70,0.057617188,-0.919433594,-0.198730469,-2.319335938,-5.554199219,-4.8828125,2.15E+08
192.168.43.70,0.074707031,-0.975097656,-0.197753906,-3.295898438,-4.760742188,-7.019042969,2.15E+08
192.168.43.70,0.113769531,-0.966308594,-0.222167969,-0.793457031,-2.380371094,-6.408691406,2.15E+08
192.168.43.70,0.095214844,-0.930175781,-0.224121094,0.549316406,3.662109375,-4.577636719,2.15E+08
192.168.43.70,0.05078125,-0.921386719,-0.223144531,0.366210938,2.746582031,-4.455566406,2.15E+08
192.168.43.70,0.033203125,-0.908691406,-0.189453125,-0.305175781,-1.770019531,-5.249023438,2.15E+08
192.168.43.70,0.038085938,-0.888671875,-0.201660156,-2.9296875,-5.737304688,-7.385253906,2.15E+08
192.168.43.70,0.062988281,-0.916015625,-0.253417969,-6.042480469,-7.934570313,-9.094238281,2.15E+08
192.168.43.70,0.087402344,-0.924804688,-0.274414063,-4.272460938,-5.676269531,-7.32421875,2.15E+08
192.168.43.70,0.044921875,-0.899902344,-0.251953125,-1.953125,-0.305175781,-5.798339844,2.15E+08
192.168.43.70,0.017089844,-0.884765625,-0.235351563,-2.319335938,1.953125,-4.821777344,2.15E+08
192.168.43.70,0.045898438,-0.893554688,-0.28125,-3.234863281,3.112792969,-3.295898438,2.15E+08
192.168.43.70,0.12890625,-0.889160156,-0.278320313,-0.9765625,5.065917969,-0.427246094,2.15E+08
