Ax,Ay,Az,Gx,Gy,Gz,Ax2,Ay2,Az2,Gx2,Gy2,Gz2,timestamp,Position
0.083496094,-1.020996094,0.322265625,-2.380371094,6.103515625,0,0.04296875,-1.006347656,0.368164063,-49.07226563,18.67675781,6.103515625,593000000,2
0.098144531,-1.021972656,0.328613281,-1.220703125,9.887695313,-0.793457031,-0.095703125,-0.999023438,0.231445313,-44.67773438,5.920410156,5.615234375,593000000,2
0.036621094,-0.996582031,0.350097656,-0.427246094,9.521484375,-0.549316406,0.038085938,-1.041015625,0.229980469,-45.41015625,-15.74707031,2.563476563,593000000,2
0.028808594,-0.997070313,0.345703125,-0.061035156,2.197265625,0,0.172363281,-1.061523438,0.354492188,-47.79052734,-4.272460938,-0.122070313,593000000,2
0.105957031,-1.008789063,0.33984375,0.427246094,-0.244140625,-0.183105469,0.087402344,-1.0703125,0.362304688,-46.02050781,30.45654297,1.953125,593000000,2
0.111816406,-1.020507813,0.33203125,0.854492188,6.652832031,-0.48828125,-0.157226563,-1.054199219,0.193847656,-38.94042969,42.35839844,5.249023438,593000000,2
0.069335938,-1.020996094,0.328125,0.854492188,8.972167969,0,-0.229492188,-1.084472656,0.09375,-36.07177734,12.45117188,7.385253906,593000000,2
0.056640625,-0.998535156,0.340820313,0.732421875,4.516601563,0.427246094,0.006835938,-1.070800781,0.205566406,-37.23144531,-17.88330078,6.469726563,593000000,3
0.063964844,-0.996582031,0.356445313,-0.244140625,1.647949219,0.549316406,0.145507813,-1.063476563,0.278808594,-39.24560547,-10.86425781,5.249023438,593000000,3
0.078125,-0.9921875,0.3671875,-1.770019531,2.807617188,0.671386719,0.0234375,-1.099121094,0.173828125,-38.02490234,9.338378906,5.310058594,593000000,3
0.059082031,-1.002929688,0.348632813,-2.9296875,4.821777344,1.159667969,-0.073730469,-1.087890625,0.063964844,-33.75244141,11.71875,5.493164063,593000000,3
0.045898438,-1.015136719,0.331542969,-2.990722656,2.990722656,1.342773438,0.008300781,-1.021972656,0.112792969,-31.92138672,5.004882813,4.455566406,593000000,3
0.065917969,-1.003417969,0.333007813,-2.197265625,-0.610351563,1.220703125,0.018554688,-1.025878906,0.149902344,-34.05761719,5.37109375,1.831054688,593000000,3
0.068359375,-1.013671875,0.340820313,-1.647949219,-0.915527344,1.037597656,-0.067382813,-1.078613281,0.078613281,-35.27832031,5.615234375,1.708984375,593000000,3
0.06640625,-1.004394531,0.337402344,-1.220703125,0.244140625,0.793457031,-0.010742188,-1.100097656,0.022949219,-34.72900391,1.892089844,2.990722656,593000000,3
0.06640625,-1.010742188,0.33984375,-1.281738281,0.732421875,0.732421875,0.091796875,-1.041992188,0.057128906,-33.32519531,11.04736328,2.746582031,593000000,3
0.0625,-1.010742188,0.339355469,-1.525878906,0,0.48828125,0.029296875,-0.969726563,0.099121094,-33.38623047,22.39990234,1.098632813,593000000,3
0.063476563,-1.002441406,0.3359375,-1.953125,-1.220703125,0.732421875,-0.111328125,-0.981445313,0.016113281,-33.32519531,12.45117188,-2.075195313,593000000,3
0.063476563,-1.0078125,0.328613281,-2.075195313,-1.46484375,1.159667969,-0.102050781,-1.018554688,-0.081054688,-33.81347656,-10.68115234,-3.051757813,593000000,3
0.062011719,-1.008300781,0.338378906,-2.197265625,-1.770019531,1.220703125,0.039550781,-1.025878906,-0.060058594,-34.72900391,-16.54052734,-3.662109375,593000000,3
0.059570313,-1.005859375,0.336425781,-2.136230469,-1.281738281,0.9765625,0.052734375,-1.029296875,0.057617188,-35.82763672,4.943847656,-2.9296875,593000000,3
0.063964844,-1.013671875,0.335449219,-1.892089844,-0.183105469,0.305175781,-0.089355469,-1.009277344,0.014160156,-34.48486328,20.87402344,-0.854492188,593000000,3
0.071777344,-1.014160156,0.330078125,-2.075195313,0.305175781,-0.122070313,-0.156738281,-0.982910156,-0.088867188,-32.59277344,10.7421875,0.48828125,593000000,3
0.059570313,-1.000976563,0.325195313,-2.685546875,-0.427246094,0.366210938,-0.079101563,-1.0078125,-0.104492188,-34.05761719,-6.469726563,0.427246094,593000000,3
0.05078125,-1.013671875,0.325683594,-2.624511719,-2.258300781,0.610351563,0.004882813,-1.004882813,0.01171875,-35.33935547,-4.760742188,-0.549316406,593000000,3
0.062988281,-1.009277344,0.33984375,-1.403808594,-3.112792969,-0.183105469,-0.025390625,-0.986328125,0.04296875,-33.75244141,6.530761719,0.122070313,593000000,3
0.077636719,-1.013671875,0.337402344,-0.854492188,-1.525878906,-0.244140625,-0.095214844,-0.984863281,-0.055175781,-30.63964844,7.995605469,2.990722656,593000000,3
0.060546875,-1.019042969,0.324707031,-1.281738281,-1.281738281,0.244140625,-0.079101563,-1.043945313,-0.104980469,-30.94482422,1.159667969,3.90625,593000000,3
0.05859375,-1.011230469,0.327636719,-1.403808594,-3.662109375,0.122070313,-0.03125,-1.054199219,-0.060058594,-29.90722656,0.305175781,3.540039063,593000000,3
0.064453125,-1.005371094,0.334472656,-1.403808594,-3.479003906,-0.122070313,-0.030273438,-0.997558594,-0.008300781,-29.23583984,3.479003906,4.211425781,593000000,3
0.06640625,-1.016601563,0.32421875,-1.037597656,-1.586914063,-0.366210938,-0.018066406,-0.979492188,-0.044433594,-29.47998047,0.9765625,5.432128906,593000000,3
0.069824219,-1.016113281,0.328613281,-0.793457031,-0.427246094,-0.671386719,-0.020019531,-1.045898438,-0.125,-29.17480469,0.244140625,4.760742188,593000000,3
0.067871094,-1.010742188,0.335449219,-0.915527344,-0.793457031,-0.549316406,-0.036132813,-1.080078125,-0.105957031,-25.75683594,2.685546875,4.089355469,593000000,3
0.066894531,-1.008300781,0.333007813,-1.342773438,-2.136230469,-0.305175781,0.009277344,-0.983398438,-0.057128906,-19.95849609,1.037597656,4.150390625,593000000,3
0.062988281,-1.002929688,0.335449219,-1.831054688,-1.892089844,-0.061035156,0.054199219,-0.981933594,-0.052246094,-22.52197266,0.549316406,4.333496094,593000000,3
0.059570313,-1.010253906,0.332519531,-2.380371094,-0.915527344,-0.122070313,-0.010742188,-1.063964844,-0.10546875,-24.90234375,0.549316406,3.051757813,593000000,3
0.06640625,-1.014648438,0.324707031,-2.075195313,0,-0.671386719,-0.032226563,-1.064941406,-0.15625,-20.87402344,-5.859375,0.549316406,594000000,3
0.062011719,-1.013671875,0.325195313,-1.647949219,0.671386719,-0.9765625,0.030273438,-1.033691406,-0.130859375,-18.00537109,-5.859375,0.793457031,594000000,3
0.063476563,-1.012695313,0.328125,-1.525878906,-0.854492188,-0.793457031,0.055664063,-1.038085938,-0.068359375,-17.94433594,2.868652344,0.732421875,594000000,3
0.072753906,-1.015136719,0.325195313,-1.708984375,-2.868652344,-0.610351563,-0.038085938,-1.034179688,-0.094238281,-16.41845703,10.68115234,1.708984375,594000000,3
0.076171875,-1.012207031,0.328125,-2.258300781,-2.319335938,-0.48828125,-0.080078125,-1.021484375,-0.16796875,-13.97705078,2.197265625,1.770019531,594000000,3
0.060546875,-1.003417969,0.336425781,-3.051757813,-0.549316406,-0.366210938,0.009277344,-1.008300781,-0.172363281,-11.77978516,-6.225585938,1.281738281,594000000,3
0.057617188,-1.012207031,0.324707031,-3.173828125,-0.9765625,-0.183105469,0.034179688,-1.006835938,-0.126953125,-10.80322266,0,0.732421875,594000000,3
0.072265625,-1.017578125,0.318359375,-2.990722656,-1.892089844,-0.183105469,-0.039550781,-0.994628906,-0.147460938,-10.31494141,5.004882813,0.793457031,594000000,3
0.077636719,-1.017578125,0.318359375,-2.685546875,-1.098632813,-0.48828125,-0.026855469,-0.989746094,-0.188964844,-10.00976563,-0.244140625,1.525878906,594000000,3
0.0703125,-1.021484375,0.316894531,-1.953125,-0.183105469,-0.793457031,0.032226563,-1.001464844,-0.188964844,-9.338378906,0.183105469,0.854492188,594000000,3
0.070800781,-1.01953125,0.315917969,-0.915527344,-0.305175781,-1.037597656,-0.024902344,-1.005859375,-0.185058594,-8.544921875,7.32421875,-1.037597656,594000000,3
0.066894531,-1.015136719,0.320800781,-0.305175781,0.122070313,-1.220703125,-0.093261719,-0.989257813,-0.206542969,-7.751464844,4.150390625,-0.732421875,594000000,3
0.069335938,-1.008300781,0.327636719,-0.549316406,-0.183105469,-1.159667969,-0.025390625,-0.975097656,-0.21484375,-7.8125,-5.493164063,1.159667969,594000000,3
0.067871094,-1.004882813,0.330078125,-1.159667969,-0.366210938,-0.671386719,0.065429688,-0.9921875,-0.180664063,-8.117675781,-2.502441406,0.9765625,594000000,3
0.067382813,-1.012695313,0.324707031,-1.770019531,-1.037597656,-0.183105469,0.008300781,-1.025878906,-0.189453125,-7.629394531,11.47460938,-0.061035156,594000000,3
0.076171875,-1.017578125,0.320800781,-2.136230469,-1.586914063,-0.183105469,-0.091308594,-1.003417969,-0.228515625,-6.164550781,12.08496094,0,594000000,3
0.075195313,-1.021484375,0.314453125,-1.831054688,-1.220703125,-0.305175781,-0.062988281,-0.952636719,-0.227050781,-6.713867188,-1.708984375,0.732421875,594000000,3
0.069824219,-1.022460938,0.307617188,-0.793457031,-0.9765625,-0.549316406,0.030273438,-0.983398438,-0.181152344,-8.422851563,-10.25390625,0.793457031,594000000,3
0.0703125,-1.023925781,0.311523438,0.427246094,-0.732421875,-0.915527344,0.031738281,-1.0234375,-0.178222656,-6.042480469,-1.953125,0,594000000,3
0.072753906,-1.01171875,0.324707031,0.915527344,0,-1.220703125,-0.052246094,-1.016113281,-0.222167969,-2.9296875,5.187988281,0.244140625,594000000,3
0.066894531,-1.0078125,0.326171875,0.732421875,0.793457031,-1.098632813,-0.053222656,-0.96875,-0.213378906,-2.9296875,0.122070313,0.732421875,594000000,3
0.064453125,-1.001464844,0.335449219,-0.244140625,0.915527344,-0.671386719,0.010253906,-0.971679688,-0.172851563,-5.310058594,-5.493164063,0.671386719,594000000,3
0.066894531,-1.006835938,0.333496094,-1.342773438,0.366210938,-0.305175781,-0.017089844,-1.014160156,-0.196289063,-5.126953125,-3.662109375,-0.122070313,594000000,3
0.068847656,-1.017089844,0.318359375,-1.708984375,-0.244140625,-0.305175781,-0.064453125,-1.012207031,-0.258789063,-2.319335938,-4.089355469,0.122070313,594000000,3
0.073242188,-1.024414063,0.309082031,-1.220703125,-0.244140625,-0.48828125,0.010742188,-1.000976563,-0.23046875,-0.915527344,-6.469726563,0.793457031,594000000,3
0.080566406,-1.01953125,0.311523438,-0.732421875,0.183105469,-0.366210938,0.050292969,-1.004394531,-0.186035156,-0.427246094,3.41796875,0.427246094,594000000,3
0.070800781,-1.015136719,0.318359375,-0.549316406,0.793457031,0.061035156,-0.059570313,-1.012695313,-0.228515625,-0.610351563,11.59667969,-0.122070313,594000000,3
0.065917969,-1.01171875,0.328613281,-0.48828125,0.671386719,0.183105469,-0.067382813,-0.979003906,-0.256835938,-0.610351563,2.990722656,-0.183105469,594000000,3
0.064453125,-1.01171875,0.325195313,-0.610351563,0,0.061035156,0.046386719,-0.968261719,-0.225097656,-2.075195313,-3.479003906,0.427246094,594000000,3
0.067382813,-1.012207031,0.318847656,-0.671386719,-1.037597656,0.122070313,0.018554688,-1.026367188,-0.195800781,-2.624511719,4.516601563,-0.183105469,594000000,3
0.071777344,-1.016601563,0.315429688,-0.732421875,-1.220703125,0.183105469,-0.096191406,-1.030761719,-0.235839844,0.9765625,5.615234375,-1.770019531,594000000,3
0.071777344,-1.012695313,0.318847656,-0.732421875,-0.915527344,0.244140625,-0.057128906,-0.966308594,-0.252441406,3.295898438,-5.310058594,-0.9765625,594000000,3
0.072753906,-1.014648438,0.318847656,-0.915527344,-0.793457031,0.427246094,0.068359375,-0.958984375,-0.205566406,0.366210938,-7.263183594,1.037597656,594000000,3
0.07421875,-1.020019531,0.318359375,-0.915527344,-0.610351563,0.48828125,0.0234375,-1.019042969,-0.196289063,-2.258300781,3.173828125,-0.305175781,594000000,3
0.068359375,-1.016113281,0.322265625,-0.732421875,0.061035156,0.183105469,-0.083007813,-1.025390625,-0.243164063,0.854492188,4.577636719,-2.868652344,594000000,3
0.066894531,-1.016113281,0.31640625,-0.366210938,-0.48828125,0.122070313,-0.017089844,-0.96875,-0.234375,4.211425781,-1.831054688,-1.708984375,594000000,3
0.07421875,-1.018066406,0.318359375,-0.183105469,-0.9765625,0.183105469,0.0546875,-0.96484375,-0.200195313,3.112792969,3.662109375,0.244140625,594000000,3
0.068847656,-1.01171875,0.317871094,-0.244140625,-0.122070313,0.305175781,-0.056152344,-0.998535156,-0.213867188,2.075195313,11.53564453,0.061035156,594000000,3
0.065917969,-1.013183594,0.31640625,0,-0.061035156,0.366210938,-0.1171875,-0.987304688,-0.258789063,2.868652344,0.915527344,-1.159667969,594000000,3
0.067382813,-1.017089844,0.316894531,0.305175781,0.183105469,0.244140625,-0.0078125,-0.984863281,-0.243652344,1.281738281,-12.20703125,-1.098632813,594000000,3
0.070800781,-1.018066406,0.318847656,0.610351563,1.098632813,0,0.057128906,-0.993652344,-0.198730469,0.671386719,-5.249023438,-0.305175781,594000000,3
0.0703125,-1.017578125,0.318847656,0.793457031,1.525878906,-0.366210938,-0.058105469,-0.998046875,-0.225097656,2.380371094,6.408691406,0.427246094,594000000,3
0.067382813,-1.015136719,0.3203125,0.9765625,0.854492188,-0.305175781,-0.116699219,-0.977050781,-0.265136719,3.540039063,-0.854492188,0.915527344,594000000,3
0.069824219,-1.01171875,0.32421875,0.793457031,0.122070313,-0.244140625,-0.007324219,-0.994140625,-0.244628906,1.708984375,-11.84082031,0.9765625,594000000,3
0.06640625,-1.008300781,0.327148438,0.122070313,0.305175781,0,0.071777344,-1.003417969,-0.201660156,1.46484375,-2.380371094,0.793457031,594000000,3
0.069824219,-1.014648438,0.321289063,-0.183105469,0.549316406,0.183105469,-0.033203125,-0.989257813,-0.223144531,2.685546875,12.93945313,1.647949219,594000000,3
0.066894531,-1.017089844,0.319824219,-0.122070313,1.647949219,0,-0.110351563,-0.988769531,-0.255859375,2.075195313,7.507324219,2.014160156,594000000,3
0.064453125,-1.017578125,0.3203125,0.122070313,1.708984375,-0.366210938,-0.03515625,-1.009277344,-0.239746094,0.671386719,-6.652832031,1.525878906,594000000,3
0.065429688,-1.012695313,0.320800781,0.122070313,0.915527344,-0.366210938,0.017578125,-1.01171875,-0.229492188,1.159667969,-5.859375,1.708984375,594000000,3
0.069824219,-1.015136719,0.322265625,-0.183105469,0.244140625,-0.122070313,-0.032226563,-0.987304688,-0.217773438,1.892089844,0.610351563,2.075195313,594000000,3
0.071777344,-1.010253906,0.325195313,-0.793457031,0.549316406,0,-0.017578125,-0.981445313,-0.184570313,0.732421875,-1.525878906,1.708984375,595000000,3
0.0625,-1.008300781,0.328125,-1.586914063,0.854492188,0.183105469,0.020019531,-0.989746094,-0.201171875,0.549316406,0.122070313,1.342773438,595000000,3
0.059570313,-1.014160156,0.32421875,-1.892089844,-0.48828125,0.244140625,-0.038574219,-0.997558594,-0.247070313,1.525878906,4.821777344,1.281738281,595000000,3
0.069335938,-1.019042969,0.317871094,-1.831054688,-1.525878906,-0.061035156,-0.068847656,-0.985351563,-0.236328125,2.44140625,-0.915527344,1.159667969,595000000,3
0.074707031,-1.018554688,0.314453125,-1.281738281,-0.793457031,-0.366210938,0.00390625,-0.9765625,-0.210449219,1.708984375,-8.30078125,1.037597656,595000000,3
0.064941406,-1.016113281,0.316894531,-0.854492188,0.427246094,-0.366210938,0.01953125,-0.9921875,-0.200683594,-0.305175781,-3.662109375,0.671386719,595000000,3
0.064941406,-1.014160156,0.313964844,-0.549316406,-0.122070313,-0.244140625,-0.062988281,-1.005371094,-0.235839844,-0.244140625,0.061035156,-0.061035156,595000000,3
0.07421875,-1.017578125,0.319824219,-0.366210938,-0.671386719,-0.305175781,-0.028808594,-0.993652344,-0.232421875,1.159667969,-5.310058594,-0.061035156,595000000,3
0.066894531,-1.016113281,0.321289063,-0.48828125,0.122070313,-0.427246094,0.04296875,-0.975097656,-0.200195313,1.525878906,-0.549316406,0.671386719,595000000,3
0.063964844,-1.013183594,0.321777344,-0.732421875,-0.183105469,-0.48828125,-0.049316406,-0.998535156,-0.217285156,0.793457031,8.239746094,0.671386719,595000000,3
0.067871094,-1.012207031,0.317871094,-1.159667969,-1.037597656,-0.366210938,-0.104003906,-0.9921875,-0.232421875,0.610351563,-0.122070313,-0.305175781,595000000,3
0.069335938,-1.016113281,0.318847656,-1.342773438,-1.220703125,-0.305175781,-0.006835938,-0.98046875,-0.215820313,-0.427246094,-10.31494141,-0.183105469,595000000,3
0.066894531,-1.015136719,0.322265625,-1.403808594,-1.159667969,-0.305175781,0.052734375,-0.995117188,-0.19921875,-0.793457031,-2.9296875,0.9765625,595000000,3
0.065429688,-1.014648438,0.318359375,-1.46484375,-1.46484375,-0.366210938,-0.03515625,-1.018066406,-0.221679688,0.305175781,8.30078125,0.854492188,595000000,3
0.071289063,-1.017578125,0.316894531,-1.342773438,-1.220703125,-0.366210938,-0.078613281,-0.992675781,-0.229492188,1.892089844,3.784179688,-0.305175781,595000000,3
0.069824219,-1.017089844,0.317382813,-1.403808594,-1.037597656,-0.366210938,-0.007324219,-0.98046875,-0.191894531,0.793457031,-4.333496094,-0.305175781,595000000,3
0.068359375,-1.010742188,0.319335938,-1.647949219,-0.854492188,-0.305175781,-0.005859375,-0.998046875,-0.193847656,-0.48828125,-2.014160156,0.48828125,595000000,3
0.069824219,-1.016601563,0.317382813,-1.770019531,-1.220703125,-0.244140625,-0.061035156,-1.0078125,-0.23828125,-0.183105469,-2.502441406,0.061035156,595000000,3
0.0703125,-1.016113281,0.31640625,-1.953125,-1.525878906,-0.305175781,0.006347656,-1.014648438,-0.225097656,0.427246094,-6.164550781,-0.244140625,595000000,3
0.063476563,-1.016113281,0.31640625,-2.136230469,-1.342773438,-0.427246094,0.065917969,-1.000488281,-0.182617188,1.525878906,3.356933594,-0.183105469,595000000,3
0.067871094,-1.012695313,0.318359375,-2.319335938,-1.770019531,-0.427246094,-0.045410156,-1.003417969,-0.194335938,1.953125,13.671875,-0.305175781,595000000,3
0.070800781,-1.014648438,0.318847656,-2.624511719,-1.708984375,-0.427246094,-0.120117188,-0.997070313,-0.238769531,2.319335938,3.234863281,-0.793457031,595000000,3
0.063476563,-1.014160156,0.313476563,-2.746582031,-1.892089844,-0.366210938,-0.019042969,-0.9921875,-0.234863281,0.915527344,-12.39013672,-1.159667969,595000000,3
0.069335938,-1.016113281,0.313476563,-2.868652344,-2.44140625,-0.366210938,0.058105469,-1.004394531,-0.191894531,-0.366210938,-8.544921875,-0.9765625,595000000,3
0.072265625,-1.017578125,0.314941406,-3.173828125,-2.136230469,-0.427246094,-0.030761719,-1.006835938,-0.201171875,0.793457031,3.295898438,-0.915527344,595000000,3
0.068847656,-1.021972656,0.309570313,-3.479003906,-1.708984375,-0.549316406,-0.103515625,-0.994140625,-0.236816406,2.258300781,-0.244140625,-0.48828125,595000000,3
0.072265625,-1.017089844,0.310058594,-3.41796875,-1.708984375,-0.854492188,-0.000977,-0.990234375,-0.229492188,1.953125,-10.43701172,0.061035156,595000000,3
0.065429688,-1.017578125,0.313476563,-3.234863281,-1.46484375,-1.159667969,0.097167969,-0.986328125,-0.194335938,1.159667969,-1.098632813,-0.610351563,595000000,3
0.061523438,-1.019042969,0.307128906,-3.112792969,-2.868652344,-1.342773438,-0.024414063,-0.9921875,-0.206054688,0.9765625,15.68603516,-1.403808594,595000000,3
0.073730469,-1.020996094,0.30078125,-2.685546875,-3.967285156,-1.342773438,-0.135742188,-0.974121094,-0.254394531,1.708984375,8.7890625,-1.342773438,595000000,3
0.084472656,-1.025878906,0.30078125,-2.136230469,-3.112792969,-1.403808594,-0.036132813,-0.969726563,-0.248046875,0,-9.582519531,-0.610351563,595000000,3
0.078613281,-1.01953125,0.301757813,-2.014160156,-1.708984375,-1.647949219,0.055175781,-1.003417969,-0.199707031,-1.525878906,-9.155273438,-0.671386719,595000000,3
0.068847656,-1.016113281,0.303710938,-2.014160156,-1.403808594,-1.647949219,-0.016601563,-0.999023438,-0.212402344,-0.122070313,2.563476563,-0.915527344,595000000,3
0.076171875,-1.020019531,0.306152344,-1.831054688,-1.46484375,-1.647949219,-0.063476563,-0.986328125,-0.235839844,-0.122070313,2.868652344,-0.793457031,595000000,3
0.078125,-1.019042969,0.3046875,-1.770019531,-0.305175781,-1.708984375,0.013183594,-0.978515625,-0.215820313,-1.037597656,-0.854492188,-0.122070313,595000000,3
0.072265625,-1.015136719,0.305175781,-2.075195313,-0.48828125,-1.586914063,-0.002441406,-0.983398438,-0.205078125,-1.46484375,3.845214844,-0.061035156,595000000,3
0.077148438,-1.024902344,0.302246094,-2.258300781,-2.563476563,-1.342773438,-0.076660156,-0.99609375,-0.225585938,-1.037597656,1.953125,-0.610351563,595000000,3
0.083984375,-1.024902344,0.299804688,-2.197265625,-3.479003906,-1.342773438,-0.020507813,-0.974121094,-0.212890625,-0.793457031,-6.774902344,-0.48828125,595000000,3
0.084472656,-1.022460938,0.297851563,-2.014160156,-2.380371094,-1.403808594,0.053710938,-1,-0.182617188,-2.136230469,-4.516601563,0.427246094,595000000,3
0.074707031,-1.014648438,0.296386719,-1.892089844,-1.403808594,-1.281738281,0.000977,-1.020996094,-0.202148438,-1.281738281,5.859375,0.427246094,595000000,3
0.078125,-1.024902344,0.288085938,-1.098632813,-2.44140625,-0.9765625,-0.062988281,-0.981933594,-0.231445313,0.610351563,5.37109375,0,595000000,3
0.091796875,-1.029785156,0.296875,-0.244140625,-2.868652344,-1.220703125,-0.019042969,-0.973144531,-0.209960938,-0.549316406,-4.150390625,0.48828125,595000000,3
0.081542969,-1.015136719,0.305664063,0,-1.220703125,-1.342773438,0.034667969,-1.004882813,-0.188476563,-2.380371094,-6.713867188,0.244140625,595000000,3
0.076660156,-1.016113281,0.303710938,-0.122070313,-0.366210938,-1.220703125,-0.001953125,-1.015625,-0.198730469,-1.770019531,-2.258300781,-0.732421875,595000000,3
0.087890625,-1.018066406,0.3046875,-0.366210938,0.122070313,-0.915527344,-0.024414063,-1.009765625,-0.211425781,-0.427246094,-2.014160156,-0.549316406,595000000,3
0.082519531,-1.014648438,0.303222656,-0.48828125,1.037597656,-0.854492188,0.033203125,-1.000976563,-0.1953125,0.610351563,-1.647949219,0.305175781,595000000,3
0.079101563,-1.020019531,0.302734375,-0.549316406,0.366210938,-0.610351563,-0.001953125,-1.010253906,-0.210449219,0.671386719,4.089355469,0.061035156,595000000,3
0.087890625,-1.022460938,0.298339844,-0.549316406,-0.610351563,-0.427246094,-0.067871094,-1.015625,-0.239746094,0.427246094,1.647949219,-0.793457031,595000000,3
0.083984375,-1.021972656,0.301757813,-0.671386719,-0.183105469,-0.366210938,-0.00390625,-1.000488281,-0.230957031,-0.061035156,-5.859375,-0.610351563,595000000,3
0.078125,-1.018554688,0.30078125,-0.854492188,-0.061035156,-0.305175781,0.067382813,-1.004394531,-0.198242188,-1.098632813,0.366210938,0.122070313,595000000,3
0.078613281,-1.013671875,0.301269531,-1.037597656,-0.183105469,-0.122070313,-0.027832031,-1.005371094,-0.226074219,-0.427246094,11.04736328,0.305175781,596000000,3
0.079589844,-1.020507813,0.303710938,-1.403808594,-0.061035156,0.061035156,-0.109375,-0.991210938,-0.256347656,-0.305175781,2.075195313,-0.549316406,596000000,3
0.080078125,-1.019042969,0.306640625,-1.953125,0.244140625,0.122070313,-0.000488,-0.98828125,-0.219238281,-1.708984375,-11.96289063,-0.671386719,596000000,3
0.073730469,-1.018066406,0.306640625,-2.44140625,-0.48828125,0.183105469,0.080566406,-0.989746094,-0.174316406,-2.563476563,-5.920410156,0.183105469,596000000,3
0.080078125,-1.026367188,0.294921875,-2.502441406,-2.014160156,-0.061035156,-0.033203125,-1.012207031,-0.198730469,-2.563476563,5.187988281,0.305175781,596000000,3
0.086914063,-1.022460938,0.2890625,-2.136230469,-1.46484375,-0.183105469,-0.089355469,-1.000976563,-0.2421875,-0.732421875,-2.136230469,-0.671386719,596000000,3
0.078613281,-1.021972656,0.293945313,-1.770019531,-0.732421875,-0.183105469,0.049316406,-0.979980469,-0.200195313,0,-8.605957031,-0.244140625,596000000,3
0.083496094,-1.025878906,0.295898438,-1.342773438,-1.037597656,-0.305175781,0.08203125,-0.974609375,-0.171875,-0.244140625,5.432128906,0.427246094,596000000,3
0.091308594,-1.0234375,0.294433594,-1.037597656,0.244140625,-0.48828125,-0.068359375,-0.987792969,-0.207519531,-0.305175781,14.70947266,0.183105469,596000000,3
0.079101563,-1.018066406,0.296875,-1.159667969,1.46484375,-0.366210938,-0.102050781,-0.984375,-0.240234375,0.244140625,0.305175781,-0.854492188,596000000,3
0.072753906,-1.014648438,0.299804688,-1.586914063,0.061035156,-0.122070313,0.026367188,-0.984375,-0.204589844,-0.48828125,-11.53564453,-1.098632813,596000000,3
0.077148438,-1.016113281,0.303710938,-2.075195313,-1.220703125,-0.122070313,0.045410156,-0.998535156,-0.197753906,-0.549316406,-4.089355469,-0.793457031,596000000,3
0.083984375,-1.018554688,0.30078125,-2.563476563,-0.854492188,-0.122070313,-0.048828125,-1.000976563,-0.221679688,0.305175781,3.90625,-0.244140625,596000000,3
0.080566406,-1.023925781,0.296386719,-2.624511719,-0.549316406,-0.183105469,-0.032226563,-0.998535156,-0.216796875,0.793457031,-0.183105469,-0.183105469,596000000,3
0.077148438,-1.018066406,0.295898438,-3.051757813,-1.037597656,-0.305175781,0.02734375,-0.99609375,-0.197753906,1.159667969,0.671386719,-0.610351563,596000000,3
0.077636719,-1.013671875,0.301757813,-3.784179688,-1.770019531,-0.366210938,-0.02734375,-1.000976563,-0.219238281,1.342773438,6.408691406,-0.793457031,596000000,3
0.082519531,-1.018066406,0.301269531,-4.089355469,-2.258300781,-0.732421875,-0.0703125,-0.987304688,-0.232910156,1.403808594,1.46484375,-0.671386719,596000000,3
0.075683594,-1.020996094,0.296875,-4.760742188,-1.708984375,-0.915527344,-0.014648438,-0.993164063,-0.229980469,0.183105469,-6.958007813,-0.427246094,596000000,3
0.075195313,-1.020019531,0.298828125,-5.859375,-2.380371094,-1.281738281,0.074707031,-0.987792969,-0.19921875,0.610351563,-3.051757813,-1.342773438,596000000,3
0.077148438,-1.020507813,0.293945313,-6.042480469,-4.699707031,-1.708984375,0.007324219,-0.995117188,-0.196289063,1.586914063,14.03808594,-1.220703125,596000000,3
0.081542969,-1.019042969,0.291015625,-7.32421875,-5.920410156,-1.586914063,-0.107910156,-0.969238281,-0.243164063,2.9296875,15.68603516,-1.220703125,596000000,3
0.081542969,-1.016601563,0.28515625,-8.850097656,-5.798339844,-1.46484375,-0.073242188,-0.974609375,-0.224121094,0.305175781,0.244140625,-1.220703125,596000000,3
0.079101563,-1.033203125,0.276855469,-9.155273438,-5.981445313,-1.953125,0.013183594,-1.015136719,-0.187988281,-1.647949219,-7.751464844,-1.403808594,596000000,3
0.099121094,-1.031738281,0.276367188,-10.00976563,-5.187988281,-2.197265625,0.009765625,-1.014648438,-0.217285156,-0.122070313,-0.915527344,-1.586914063,596000000,3
0.093261719,-1.014160156,0.279785156,-11.29150391,-3.662109375,-2.136230469,-0.022949219,-0.997558594,-0.209960938,0.915527344,6.225585938,-1.403808594,596000000,3
0.079101563,-1.01953125,0.276367188,-13.00048828,-4.943847656,-1.770019531,-0.040527344,-0.98046875,-0.179199219,1.281738281,6.225585938,-1.281738281,596000000,3
0.1015625,-1.021972656,0.274414063,-14.89257813,-7.32421875,-1.159667969,-0.020507813,-0.982910156,-0.19140625,0.915527344,0.183105469,-2.014160156,596000000,3
0.103027344,-1.018554688,0.270996094,-16.41845703,-6.164550781,-1.159667969,0.014160156,-0.986328125,-0.197753906,0.732421875,-2.44140625,-2.502441406,596000000,3
